type,rank,feature_id,score,Kid_mean,Kid_var,Teenager_mean,Teenager_var,Adult_mean,Adult_var,Male_mean,Male_var,Female_mean,Female_var,Valence_mean,Valence_var,Arousal_mean,Arousal_var,Dominance_mean,Dominance_var,Peace_mean,Peace_var,Affection_mean,Affection_var,Esteem_mean,Esteem_var,Anticipation_mean,Anticipation_var,Engagement_mean,Engagement_var,Confidence_mean,Confidence_var,Happiness_mean,Happiness_var,Pleasure_mean,Pleasure_var,Excitement_mean,Excitement_var,Surprise_mean,Surprise_var,Sympathy_mean,Sympathy_var,Doubt/Confusion_mean,Doubt/Confusion_var,Disconnection_mean,Disconnection_var,Fatigue_mean,Fatigue_var,Embarrassment_mean,Embarrassment_var,Yearning_mean,Yearning_var,Disapproval_mean,Disapproval_var,Aversion_mean,Aversion_var,Annoyance_mean,Annoyance_var,Anger_mean,Anger_var,Sensitivity_mean,Sensitivity_var,Sadness_mean,Sadness_var,Disquietment_mean,Disquietment_var,Fear_mean,Fear_var,Pain_mean,Pain_var,Suffering_mean,Suffering_var,feat
Kid,11,147093,0.00538382958,0.0061490373,0.14325619,0.00042278087,0.010425717,0.00015330817,0.004084514,0.0006540247,0.015435779,0.0010342209,0.025051713,0.0007883024,0.018831933,0.0007883024,0.018831933,0.0007883024,0.018831933,0.0014436578,0.03249867,0.0014962881,0.03341289,0.0008821046,0.020446097,0.0006819445,0.01552,0.00068736076,0.016732495,0.00054597366,0.013477685,0.001075038,0.025228634,0.0008781171,0.022508038,0.00072861207,0.018118892,0.00017178737,0.0058365758,0.0010239773,0.021924483,0.0012025252,0.024734983,0.00073022133,0.018771332,0.00045158592,0.00953895,0.001206517,0.017857144,0.0011866349,0.025232404,0.0006949308,0.015037594,0.0007672964,0.020746889,0.0007141316,0.017621145,0.0002063655,0.007490637,0.0015400159,0.045,0.00051987846,0.0121951215,0.00059568055,0.015025042,0.0002983298,0.008163265,0.0008936383,0.015936255,0.0,0.0,147093
Kid,12,201998,0.005111418363636365,0.019363241,0.47047088,0.015949422,0.39921808,0.011531055,0.2851596,0.011686091,0.2969191,0.014671445,0.34716156,0.012740454,0.31466374,0.012740454,0.31466374,0.012740454,0.31466374,0.012377883,0.29781565,0.017766539,0.39379475,0.013740043,0.3169145,0.013202244,0.33744,0.013217066,0.32596052,0.012858957,0.32832524,0.015150381,0.3561968,0.015514601,0.3597267,0.014212161,0.3629886,0.014544951,0.34241244,0.013325791,0.30572474,0.015097902,0.33804476,0.011012875,0.26564276,0.016503666,0.38473767,0.011195207,0.26785713,0.009722269,0.2430279,0.018518629,0.3934837,0.01696886,0.39419088,0.016497035,0.37885463,0.016798455,0.40449437,0.012442641,0.31,0.015077511,0.34552845,0.014512838,0.3338898,0.015625918,0.35510203,0.015313523,0.34661356,0.017052826,0.3723077,201998
Kid,13,242971,0.005100567429696969,0.006310891,0.19193934,0.0019942112,0.06168549,0.00073555624,0.023095153,0.0012887053,0.040346365,0.0016610533,0.050333258,0.0014202116,0.043873534,0.0014202116,0.043873534,0.0014202116,0.043873534,0.001324668,0.041555673,0.0018691191,0.055688147,0.0013944032,0.044609666,0.0012697693,0.0392,0.001461357,0.044667862,0.0008675333,0.02739726,0.0017500377,0.053768527,0.0017206856,0.052250803,0.0012389342,0.038884364,0.0017966247,0.054474708,0.0016166024,0.051157124,0.0014483249,0.043580685,0.0014183118,0.043799773,0.00059715175,0.017488075,0.00065927533,0.02232143,0.0011797051,0.035856575,0.0009184601,0.030075189,0.0014366664,0.041493777,0.0007500847,0.024229076,0.0006498824,0.018726591,0.00091679895,0.0325,0.0006808939,0.022357723,0.0008848629,0.025041737,0.0009746344,0.03265306,0.0005810617,0.015936255,0.00059466815,0.018461538,242971
Kid,14,132555,0.005045641342727273,0.0057871304,0.09736632,0.00012186216,0.0021720242,0.0001750712,0.003428975,0.0008062286,0.013553366,0.00062124233,0.0116065275,0.00074089534,0.012865782,0.00074089534,0.012865782,0.00074089534,0.012865782,0.0019045952,0.030900372,0.0018033765,0.029435163,0.00014394462,0.0027881041,0.00037458583,0.00672,0.0005114528,0.008689407,0.00034602426,0.006407424,0.0009927504,0.017975403,0.0011613527,0.01728296,0.0005464485,0.010179153,0.0022997586,0.03307393,0.0011620639,0.017052375,0.00071430305,0.010600707,0.00048254876,0.0085324235,0.0001827854,0.0063593006,0.0003544334,0.004464286,0.00016089223,0.0026560426,0.0,0.0,0.0,0.0,0.0,0.0,0.00033558602,0.007490637,0.0067189727,0.1075,0.00016021366,0.0020325202,0.0,0.0,0.0,0.0,0.0,0.0,0.00016596005,0.003076923,132555
Kid,15,249700,0.004892206750303031,0.006645583,0.13567439,0.0027970718,0.055603825,0.0008084089,0.018254248,0.001441539,0.029553868,0.0018559453,0.041254885,0.0015878995,0.033686433,0.0015878995,0.033686433,0.0015878995,0.033686433,0.0020791525,0.043153968,0.0026201592,0.052505966,0.0018384026,0.036245354,0.0014611807,0.03056,0.0016377307,0.035547577,0.0013843335,0.026734423,0.002121128,0.044780828,0.0018399124,0.041800644,0.0013711777,0.030130293,0.0018933783,0.04085603,0.0019823285,0.043848965,0.0022360103,0.043580685,0.0014167611,0.030147895,0.00086905714,0.022257552,0.0014600389,0.03125,0.0016680744,0.029216468,0.0016618018,0.032581452,0.0025714699,0.041493777,0.0015495592,0.030837005,0.0025092396,0.033707865,0.0029205608,0.055,0.0021410359,0.044715445,0.0012286055,0.025041737,0.0010740208,0.020408163,0.001976183,0.043824703,0.0006834503,0.018461538,249700
Kid,16,255563,0.00461304313939394,0.005766546,0.13367917,0.0029174723,0.062988706,0.00033141024,0.0080177495,0.00046739873,0.012235678,0.0023316757,0.051022753,0.001125824,0.025934493,0.001125824,0.025934493,0.001125824,0.025934493,0.0015349868,0.036228023,0.0013315345,0.03420843,0.0006524241,0.016728625,0.0011877067,0.028,0.0009793187,0.02341113,0.0009765011,0.022536457,0.0016364228,0.03815831,0.0016056302,0.036173634,0.0014026756,0.03318404,0.0012035095,0.03307393,0.0015161086,0.035322778,0.0011781257,0.028268551,0.00082996744,0.018771332,0.001120665,0.022257552,0.0008441819,0.017857144,0.0009850344,0.022576362,0.0014221689,0.03508772,0.0009952829,0.024896266,0.0012497935,0.033039648,0.00057622045,0.014981274,0.0011463567,0.03,0.000948573,0.022357723,0.0011930905,0.025041737,0.0010306437,0.024489796,0.00032911854,0.007968128,0.0007641242,0.015384615,255563
Kid,17,93821,0.003800586318181819,0.006882971,0.19193934,0.0055054794,0.16594265,0.0033400378,0.102617115,0.0043710116,0.13258456,0.0030450234,0.09020915,0.0039026993,0.11761841,0.0039026993,0.11761841,0.0039026993,0.11761841,0.0032796592,0.09802877,0.002381388,0.071599044,0.002791377,0.0873606,0.0048698615,0.14688,0.0039856443,0.120502695,0.0045979423,0.13831198,0.003142073,0.093818985,0.0032491756,0.09766881,0.005047329,0.1526873,0.0034459422,0.10311284,0.0029884242,0.09013398,0.0019327037,0.055359244,0.002478738,0.07508533,0.0035304276,0.10333864,0.0020882715,0.05357143,0.0030948273,0.09428951,0.00165069,0.04761905,0.0017610826,0.058091287,0.002061535,0.066079296,0.001375007,0.04494382,0.004462548,0.1325,0.0017358862,0.05691057,0.0023990506,0.07178631,0.0029263222,0.09795918,0.0011816896,0.035856575,0.0012914488,0.04307692,93821
Kid,18,241953,0.003797498069696969,0.006758004,0.22226655,0.0058972584,0.20373589,0.0027154286,0.09238061,0.003588032,0.12229403,0.0031232217,0.10445874,0.0034238705,0.11599497,0.0034238705,0.11599497,0.0034238705,0.11599497,0.0027254918,0.09110282,0.0025469365,0.0867144,0.0027792302,0.09572491,0.0046836413,0.15808,0.0035178284,0.11842011,0.004629207,0.15885992,0.0025365448,0.08640807,0.0027160104,0.09565917,0.00513519,0.17650652,0.0019461028,0.06614786,0.0022218542,0.07551766,0.0018977268,0.0647821,0.0014202296,0.049488056,0.0015861247,0.054054055,0.0021549857,0.071428575,0.0016137243,0.057104915,0.00148324,0.04761905,0.0031224685,0.099585064,0.0024319207,0.08370044,0.0028925105,0.101123594,0.0049065035,0.165,0.0023181874,0.07926829,0.0027833458,0.09348915,0.003184261,0.118367344,0.0028904644,0.09561753,0.0019774132,0.06769231,241953
Kid,19,132823,0.003763396004848484,0.0048530786,0.10335196,0.00041333554,0.009556907,0.000704812,0.016791891,0.0010602168,0.023906633,0.0011714279,0.026775453,0.0010994948,0.024919843,0.0010994948,0.024919843,0.0010994948,0.024919843,0.0018162089,0.03889185,0.004125019,0.08512331,0.0010025129,0.021375464,0.0008125177,0.01872,0.0008404615,0.019748654,0.0004961411,0.013035793,0.0017453192,0.03957742,0.0017242533,0.040594853,0.00082567235,0.019747557,0.0010014533,0.025291828,0.0018700268,0.03897686,0.0005970993,0.012956419,0.0007452291,0.014789534,0.00072405615,0.020667726,0.00022384843,0.008928572,0.0013639919,0.029216468,0.00025666153,0.007518797,0.0010185605,0.016597511,0.00048241852,0.013215859,0.0009807638,0.018726591,0.0038885963,0.0775,0.0011045455,0.026422765,0.00057733577,0.013355592,0.000548575,0.012244898,0.00017771847,0.003984064,0.00036226268,0.009230769,132823
Kid,20,3690,0.0032596201818181816,0.004896446,0.1632083,0.0022335174,0.07298002,0.0012254372,0.03983662,0.0015099191,0.04938194,0.0020282834,0.066651344,0.0016929951,0.055481147,0.0016929951,0.055481147,0.0016929951,0.055481147,0.002292017,0.07671817,0.0019165449,0.0636436,0.0018070077,0.060408924,0.0013731504,0.04624,0.0015651716,0.051418312,0.0013203445,0.04418913,0.0020484114,0.066855885,0.001817616,0.06069132,0.0015729949,0.052728012,0.0016230546,0.054474708,0.002682096,0.0864799,0.0010442548,0.036513545,0.001644907,0.05403868,0.0018252612,0.06200318,0.0009148683,0.03125,0.0014016482,0.04249668,0.0011164022,0.037593983,0.001278486,0.045643155,0.0011736572,0.04405286,0.0011527671,0.04494382,0.002094689,0.0725,0.0023953018,0.07317073,0.0012366441,0.041736227,0.0013634244,0.04897959,0.00126042,0.043824703,0.0020179693,0.06153846,3690
Teenager,1,221053,0.016222849135757576,0.0044920635,0.035115723,0.019348873,0.15725456,0.0033857173,0.029852252,0.006978804,0.058731254,0.0013467148,0.012181108,0.0049896645,0.042290676,0.0049896645,0.042290676,0.0049896645,0.042290676,0.0018228221,0.016515717,0.00079535344,0.0063643595,0.0029849557,0.023234202,0.0078067225,0.06608,0.004874758,0.040502694,0.010078832,0.08484313,0.0023472933,0.020971302,0.0028828918,0.026929261,0.010035826,0.08509772,0.0021272122,0.021400778,0.0005808564,0.007308161,0.0013494537,0.011778563,0.0019863814,0.017064847,0.0010788629,0.012718601,0.002623904,0.026785715,0.0024327433,0.01992032,0.00020549033,0.0025062656,0.00096538407,0.008298756,0.00076196005,0.0066079297,0.00045266937,0.0037453184,0.001618198,0.0125,0.00063223246,0.0060975607,0.0019512111,0.015025042,0.00622813,0.057142857,0.0015481723,0.015936255,0.001814178,0.015384615,221053
Teenager,2,45657,0.011350638316272728,0.0019228153,0.026735835,0.01316628,0.13987836,0.0019540938,0.023095153,0.004341,0.048879966,0.00053969875,0.007814296,0.002998455,0.034376394,0.002998455,0.034376394,0.002998455,0.034376394,0.0006878932,0.009057006,0.00028352917,0.00477327,0.0016936717,0.021375464,0.004942181,0.05584,0.0030104946,0.034039497,0.006803843,0.07269112,0.0010911027,0.014821823,0.0017034017,0.020498393,0.0065894956,0.07349349,0.0010898521,0.013618677,0.00019109329,0.0036540804,0.00085024897,0.010600707,0.00069038634,0.010807736,0.0005450437,0.007949126,0.0015621675,0.02232143,0.0011186408,0.015936255,0.0,0.0,0.0008219285,0.008298756,0.00027633374,0.004405286,0.0004182129,0.0037453184,0.00042918435,0.0075,5.4601453e-05,0.0020325202,0.001017979,0.013355592,0.003812176,0.04489796,0.0013156054,0.01992032,0.001164136,0.015384615,45657
Teenager,3,183235,0.007026957483030303,0.010167105,0.20670392,0.009528545,0.20460469,0.001209354,0.029297564,0.0040302277,0.087406665,0.00082353846,0.020340152,0.0028976882,0.06372012,0.0028976882,0.06372012,0.0028976882,0.06372012,0.0020552455,0.043153968,0.001296383,0.027048528,0.0016907932,0.036245354,0.0041469466,0.09056,0.0028252073,0.06298025,0.0038880506,0.087715425,0.002509216,0.05187638,0.00263867,0.056672025,0.0045249346,0.102809444,0.0022587515,0.04863813,0.0030248333,0.05968331,0.0017052727,0.038869258,0.0020996828,0.042662118,0.0024182105,0.050874405,0.0017980309,0.04464286,0.0019256627,0.04249668,0.001749551,0.037593983,0.0024993555,0.049792532,0.0017166121,0.037444934,0.0014207223,0.029962547,0.0013118864,0.0325,0.0010454308,0.022357723,0.0026086918,0.050083473,0.003102832,0.057142857,0.00055125856,0.015936255,0.00081686664,0.02153846,183235
Teenager,4,79131,0.006024389486666667,0.0058505647,0.07222666,0.009046963,0.116854906,0.0036723895,0.05143462,0.0053031016,0.072284624,0.0027349226,0.036543325,0.0043960735,0.05966151,0.0043960735,0.05966151,0.0043960735,0.05966151,0.00086339953,0.014917421,0.0007757431,0.013524264,0.0028953215,0.040892195,0.007920122,0.10624,0.0051248576,0.06771993,0.008386883,0.11268228,0.0022096455,0.03185115,0.0023174442,0.03255627,0.008483418,0.11380293,0.0025601173,0.02918288,0.0016572782,0.024360536,0.0012352696,0.016489988,0.0012544877,0.01592719,0.0024532147,0.041335452,0.001952085,0.03125,0.0018472495,0.026560426,0.0016125498,0.027568921,0.0014555382,0.016597511,0.0026479042,0.03524229,0.0014946429,0.02247191,0.0011180296,0.02,0.0005920621,0.0060975607,0.004206663,0.05509182,0.0019436693,0.028571429,0.0018950556,0.03187251,9.307591e-05,0.003076923,79131
Teenager,5,242479,0.005948712432121213,0.0058184215,0.12290503,0.010479096,0.22589053,0.0067287507,0.1323181,0.008035994,0.16376984,0.005064586,0.096759364,0.006986552,0.14010309,0.006986552,0.14010309,0.006986552,0.14010309,0.003412402,0.07245605,0.0021893862,0.047732696,0.0041611316,0.09386617,0.011448638,0.22256,0.0070440914,0.14240575,0.012512683,0.24524967,0.0050197253,0.098076314,0.005172243,0.100884244,0.013083179,0.252443,0.0022146795,0.052529182,0.0036958484,0.081607796,0.00207306,0.04475854,0.00134492,0.032992035,0.0025229696,0.057233706,0.0039049643,0.08035714,0.0020434537,0.05046481,0.0007073673,0.020050125,0.0008094833,0.020746889,0.0011031672,0.028634362,0.0014312083,0.033707865,0.0024805737,0.0575,0.00051959924,0.016260162,0.0034624015,0.076794654,0.00873171,0.17142858,0.0013144384,0.027888447,0.0004919256,0.012307692,242479
Teenager,6,248789,0.005700459399999998,0.018373411,0.31444532,0.018194286,0.30755866,0.0142347105,0.25626543,0.015530986,0.27627534,0.014099998,0.24994254,0.015025605,0.26697513,0.015025605,0.26697513,0.015025605,0.26697513,0.015778698,0.28289825,0.012973436,0.22434367,0.013669997,0.25,0.015240277,0.27568,0.013845094,0.24998204,0.014178002,0.2662395,0.015449789,0.26773888,0.013572294,0.24557878,0.016085614,0.2837948,0.01072401,0.21206225,0.017855769,0.3045067,0.011556041,0.21201414,0.01519111,0.27246872,0.012227945,0.21621622,0.014066698,0.2544643,0.016700407,0.29216468,0.0060398784,0.120300755,0.008931205,0.16182573,0.007457514,0.1431718,0.0034147755,0.06741573,0.01598894,0.27,0.005075257,0.103658535,0.009490039,0.17863105,0.008902128,0.18775511,0.005905131,0.11155379,0.0046603084,0.092307694,248789
Teenager,7,118658,0.005072433156363637,0.00052430364,0.0103751,0.00634541,0.11511729,0.0017919778,0.03721446,0.0029770688,0.058982242,0.00046106963,0.010227534,0.0020884674,0.04176306,0.0020884674,0.04176306,0.0020884674,0.04176306,0.00027315243,0.0069259456,0.00018441296,0.003977725,0.0012200933,0.026951673,0.0036178601,0.0736,0.002083119,0.041220825,0.005017198,0.098099865,0.0007900431,0.017975403,0.0012451553,0.024115756,0.00502374,0.0997557,0.0013165831,0.021400778,0.0002702381,0.006090134,0.0006819823,0.010600707,0.00025619418,0.005688282,0.00025555995,0.0063593006,0.0009684697,0.02232143,0.00050332147,0.011952192,0.0,0.0,0.00022950109,0.004149378,0.0,0.0,0.00011915195,0.0037453184,0.0002677091,0.0075,8.597194e-05,0.0020325202,0.000652037,0.013355592,0.003739585,0.06938776,0.0007161631,0.01992032,0.0004711716,0.012307692,118658
Teenager,8,181174,0.004553050242424243,0.03811212,0.64644855,0.036667496,0.62076455,0.032657422,0.56865513,0.03420212,0.5948422,0.032460008,0.55688345,0.03358681,0.5814359,0.03358681,0.5814359,0.03358681,0.5814359,0.0311529,0.55993605,0.034818158,0.5831345,0.032885365,0.5464684,0.038156006,0.6408,0.034893405,0.5928905,0.040772356,0.6767565,0.033412755,0.5621255,0.036808405,0.6085209,0.041075174,0.66795605,0.03227125,0.577821,0.026971,0.4859927,0.029015196,0.5159011,0.028215222,0.50511944,0.03364771,0.60413355,0.030852601,0.55803573,0.026022445,0.49535194,0.027076855,0.5162907,0.028629508,0.55186725,0.028196761,0.5220264,0.032143157,0.60299623,0.028392946,0.53,0.023455415,0.44512194,0.029849967,0.5542571,0.03546482,0.6122449,0.031208908,0.52191234,0.026196325,0.48307693,181174
Teenager,9,158328,0.004421730142545455,0.000559657,0.011173184,0.0050963587,0.09730669,0.00086346886,0.016741466,0.00179144,0.03444814,0.00019622725,0.0040220637,0.0012280432,0.02370226,0.0012280432,0.02370226,0.0012280432,0.02370226,0.00017858726,0.0026638252,4.06214e-05,0.0015910899,0.0005332417,0.0111524165,0.0020576552,0.03968,0.0012772757,0.02470377,0.0030003954,0.057666816,0.00044217816,0.008356986,0.00064849824,0.011254019,0.0029121619,0.056799673,0.000346783,0.009727626,0.0,0.0,0.0002369116,0.0058892816,0.00016343166,0.0045506256,8.129887e-05,0.0031796503,0.0004340969,0.008928572,0.00026622758,0.003984064,0.0,0.0,0.00024896316,0.004149378,0.0,0.0,0.00015031142,0.0037453184,0.00014076449,0.0025,0.0,0.0,0.0004147717,0.006677796,0.001223,0.020408163,9.7804346e-05,0.003984064,0.00027284,0.006153846,158328
Teenager,10,85522,0.004376723137575759,0.004475949,0.09297685,0.00820845,0.1524761,0.0040451675,0.08199284,0.0038726735,0.07993976,0.0055864733,0.10756148,0.0044779526,0.0896952,0.0044779526,0.0896952,0.0044779526,0.0896952,0.003803087,0.07565264,0.0044360226,0.0795545,0.006204667,0.11895911,0.0045687268,0.0912,0.0049116826,0.098025136,0.0038512382,0.07512152,0.005786988,0.10801009,0.0051134923,0.09003215,0.0048103766,0.0960912,0.004674694,0.07587548,0.005638548,0.10840438,0.0043778014,0.08244994,0.004019033,0.07622298,0.0022771445,0.046104927,0.0055187535,0.10714286,0.0026009292,0.059760958,0.0021230343,0.03508772,0.004088988,0.066390045,0.0022739877,0.039647575,0.0026353176,0.04868914,0.002634511,0.045,0.0010225167,0.018292682,0.0024551563,0.046744574,0.0024868883,0.053061225,0.0021241193,0.043824703,0.00059516146,0.012307692,85522
Teenager,11,222500,0.0042508065515151515,0.0034335959,0.075418994,0.0072847893,0.13944396,0.004297894,0.085119255,0.005681122,0.112693734,0.0023058732,0.04619628,0.00448905,0.08920816,0.00448905,0.08920816,0.00448905,0.08920816,0.0012272423,0.023974428,0.0009235447,0.023070803,0.0030674518,0.065055765,0.008014747,0.15776,0.0050896103,0.10082585,0.008189349,0.16482545,0.0022427193,0.047776725,0.0023737003,0.050643086,0.008604133,0.16734527,0.0020016655,0.04085603,0.002261828,0.047503047,0.0012212159,0.029446408,0.00091796997,0.025028441,0.00221247,0.046104927,0.0030219934,0.058035713,0.0013940122,0.025232404,0.0012400087,0.027568921,0.0015620984,0.033195022,0.0018928198,0.04185022,0.0018564042,0.041198503,0.00088593573,0.015,0.0007213569,0.014227643,0.0041601644,0.076794654,0.0030530386,0.06122449,0.0022984797,0.05179283,0.0005018365,0.012307692,222500
Teenager,12,206810,0.003955544984848482,0.016739702,0.42577812,0.019893324,0.48783666,0.019246692,0.46033987,0.020653212,0.49168602,0.016119897,0.40025282,0.019052135,0.45939365,0.019052135,0.45939365,0.019052135,0.45939365,0.01687533,0.41875333,0.015489933,0.4017502,0.01901251,0.46096656,0.02226912,0.5232,0.019295897,0.46398565,0.02431983,0.5603182,0.01642707,0.40649638,0.016827501,0.4220257,0.022432398,0.52789086,0.0147183975,0.36381322,0.014832427,0.36906213,0.012168546,0.3074205,0.01569337,0.3953356,0.016030716,0.39586645,0.012775931,0.33035713,0.017453298,0.42629483,0.009499728,0.24561404,0.010129785,0.27385893,0.0113198105,0.27753305,0.010958259,0.29588014,0.01578889,0.3825,0.0107845105,0.29674795,0.015086645,0.36894825,0.01594079,0.40408164,0.009488954,0.23505977,0.010411153,0.27076924,206810
Teenager,13,7721,0.003219904823333333,0.0017351375,0.016759777,0.004822485,0.04648132,0.002326939,0.021884928,0.002925089,0.027232226,0.0017212118,0.0171225,0.0024999043,0.023661675,0.0024999043,0.023661675,0.0024999043,0.023661675,0.0012080623,0.0117208315,0.0009645934,0.011137629,0.0015268124,0.016728625,0.00420428,0.0384,0.0025860392,0.02448833,0.0040175975,0.036897924,0.0021176755,0.020655945,0.0014804224,0.014469453,0.005197428,0.047434855,0.0010782488,0.009727626,0.0018942778,0.020706456,0.00048087587,0.0047114254,0.00047825932,0.005119454,0.0007556486,0.007949126,0.0010697673,0.008928572,0.0004482368,0.005312085,0.0,0.0,0.0009329537,0.012448133,0.00085281534,0.008810572,0.0006667677,0.007490637,0.0007960414,0.0075,0.0003739893,0.0040650405,0.0013420873,0.011686143,0.0012247221,0.012244898,0.0009794536,0.007968128,0.0,0.0,7721
